WORK_OF_ART,political banner beef
LANGUAGE,filipino
MONEY,#1
MONEY,#3
QUANTITY,ten feet
MONEY,40 cents
FAC,a golden age
WORK_OF_ART,marine le pen
WORK_OF_ART,straight talk
WORK_OF_ART,the pledge of allegiance every day at school before class started
LOC,europe
LOC,europe
MONEY,10
MONEY,pokemongo
WORK_OF_ART,le happy merchant face kid
LOC,kek
EVENT,hailey summer
PRODUCT,viagra
LOC,disdainus maximus
EVENT,tristan stabell
QUANTITY,a few more feet
EVENT,new day
LOC,eastern montana
LOC,central california
FAC,pioneer square
FAC,phd
MONEY,9 dollars
EVENT,the great wall
FAC,alcatraz
MONEY,deusvult
WORK_OF_ART,hahahaha
PRODUCT,windows 95
MONEY,trump2016
WORK_OF_ART,bible
WORK_OF_ART,aisha
LOC,the middle east
WORK_OF_ART,latinx
LAW,hennessy
LOC,mars
PRODUCT,diet coke
QUANTITY,12
PRODUCT,half life 3
LOC,limey
WORK_OF_ART,sick
PRODUCT,go to war
QUANTITY,a billion
MONEY,64 cents
LAW,oligarchy
EVENT,the 2nd world war
LOC,ad hominem
WORK_OF_ART,urban
EVENT,liturgy of war 8:2
LAW,opt-out
MONEY,#usausausa #
MONEY,isolationism
PRODUCT,hilary
PRODUCT,citation
QUANTITY,a ton
LOC,the art of the deal
LOC,tristan julian shaw
WORK_OF_ART,hahahaha
MONEY,makepepegreatagain
LAW,chapter 5
LOC,europe
LOC,europe
EVENT,holocaust
MONEY,#dallas
MONEY,#shooting
QUANTITY,25 miles
QUANTITY,125 degree
FAC,the white house
WORK_OF_ART,the man trap
FAC,stick
QUANTITY,1 god
EVENT,hailey summer
WORK_OF_ART,the zodiac
LOC,e.u.
PRODUCT,crooked hillarys media
LAW,onision
EVENT,prohibition
MONEY,billions of dollars
LAW,the "unstumpable"
PRODUCT,aurele hamidou
LOC,a middle eastern hiroshima
PRODUCT,the "samson option"
QUANTITY,200m
PRODUCT,groot
MONEY,7
MONEY,10 000
LAW,embry-riddle
MONEY,500
LOC,southern california
LOC,latina
QUANTITY,10 inches
PRODUCT,the trump train
LOC,walmart
WORK_OF_ART,national monument
LAW,order 66
EVENT,the french revolution
LOC,mob
WORK_OF_ART,eyes wide shut
LOC,obamanites
QUANTITY,82 degrees
WORK_OF_ART,proof <insert conspiracy theory
LOC,balkan
WORK_OF_ART,the trump cut
FAC,auschwitz
EVENT,petar curin
MONEY,six hundred thousand dollar
LOC,atlantic
LOC,the east coast
WORK_OF_ART,turn back the night by murdock murdock
LANGUAGE,english
EVENT,a lovely day to vote
MONEY,trump2016
WORK_OF_ART,ozzie glasses
MONEY,fucksoros
FAC,make america great again
EVENT,viktor hugo sike
QUANTITY,1.2 millards
WORK_OF_ART,mall santa resigns
MONEY,makeamericasgorillaalive
LOC,europe
LOC,europe
LOC,bay of pigs
WORK_OF_ART,a rare donald
LOC,central and south america
MONEY,trumptrain
LAW,socialist law
MONEY,trump2016
LAW,sharia
FAC,teleprompter
WORK_OF_ART,american history x.
QUANTITY,75 degrees
MONEY,the 130 billion dollars
EVENT,civil war
LOC,europe
WORK_OF_ART,scary movie
FAC,the alt-right
FAC,liberate sweden
PRODUCT,ozzie
MONEY,20
WORK_OF_ART,a berning cuck
WORK_OF_ART,racist islamaphobic misogynistic fascist anti-communist nationalist transphobic heteronormative cultural-appropriative sexist
LOC,europe
MONEY,brexit
PRODUCT,the other side
EVENT,the color orange and dick
MONEY,several millions of dollars
LAW,constitution
LOC,trumpenreich
PRODUCT,windhelm
WORK_OF_ART,debate
LOC,europe
WORK_OF_ART,hahahaha
WORK_OF_ART,the daily show
FAC,the great flood of 2016
MONEY,10k
LANGUAGE,english
PRODUCT,epic guitar solo
FAC,the white house
PRODUCT,crusaders
MONEY,$25m
PRODUCT,diet coke
LOC,pepe
LOC,the middle east
MONEY,#shillstein #
EVENT,holocaust
PRODUCT,aurele hamidou
PRODUCT,simone
LOC,ellis island
MONEY,ripharambe
LANGUAGE,mandarin
PRODUCT,the aids virus
MONEY,between 4.9 and 5.9 million
PRODUCT,9000
MONEY,0$
MONEY,2 dollar
MONEY,600 000
PRODUCT,diet coke being opened
WORK_OF_ART,read this
MONEY,about $13 million
QUANTITY,ten feet
LOC,europe
MONEY,screwhillary
MONEY,feelthebern
WORK_OF_ART,love
LAW,noon
MONEY,#trump2016 #hillary2016
MONEY,clinton
WORK_OF_ART,meme theory
MONEY,maga
MONEY,billion dollar
LANGUAGE,english
LAW,constitution
LANGUAGE,english
MONEY,maga
LAW,constitution
MONEY,$6 million
PRODUCT,hoax - free speech lawyer
WORK_OF_ART,a crime to possess the wikileaks emails https://www.youtube.com/watch?v=jo-iyyxuj8w
QUANTITY,tons and tons
MONEY,1
MONEY,2
EVENT,the shlonging heard round the world
LOC,south
EVENT,fighting the war on terra
PRODUCT,savage
MONEY,300 dollars
LOC,pepe
MONEY,trumptrain
WORK_OF_ART,the jon snow
LOC,tanaya mushemi
LOC,malem
LOC,caribbean
LOC,brock michael
MONEY,15
MONEY,13
FAC,the great wall of trump
LOC,africa
FAC,fury road
MONEY,#wipetheslateclean
LOC,make america
WORK_OF_ART,satanic
MONEY,norichardzone
MONEY,$9.5 million
PRODUCT,usa usa usa usa https://youtu.be/ev9gtltb2ru
MONEY,hillaryforlucille2016
PRODUCT,martial law
PRODUCT,martial law
PRODUCT,martial law
QUANTITY,600 pound
LOC,hildebeest
LAW,churchills war
MONEY,2024
EVENT,america great again
FAC,red robbin
LAW,amendment
FAC,comet pizza
MONEY,neverhillary
QUANTITY,1 inch
LANGUAGE,english
LOC,the bay area
LAW,sharia law
LOC,europe
LOC,europe
LANGUAGE,english
LOC,mars
PRODUCT,can you do
EVENT,black friday
MONEY,mediasnexttrumplie
LOC,europe
QUANTITY,gallon
WORK_OF_ART,hahahaha
WORK_OF_ART,blown the fuck out
LOC,africa
MONEY,225 000.00
FAC,philip amuimuiahamuera pere
LOC,scandinavia
FAC,zodiac
LOC,europe
LOC,europe
LOC,americas
WORK_OF_ART,order
LANGUAGE,english
MONEY,$
LAW,sharia
MONEY,20
MONEY,8yearsoftrump
LOC,transylvania
PRODUCT,hijak
WORK_OF_ART,;d
WORK_OF_ART,the emperor of mankind
LOC,the warmaster horus
FAC,the golden throne
WORK_OF_ART,the emperor of mankind
WORK_OF_ART,star wars
WORK_OF_ART,frosty the snowman
FAC,teds
PRODUCT,cherokee
LOC,nyc
LOC,m1911
EVENT,another civil war
LAW,constitution
QUANTITY,10 feet
LOC,europe
LOC,anti-male
WORK_OF_ART,femen
EVENT,hugo
QUANTITY,vaillancourt ton
MONEY,evilkermit
MONEY,brexit
MONEY,15
MONEY,14.45
FAC,vatican
LOC,disdainus maximus
MONEY,hillaryrapedme
LOC,the middle east
FAC,the empire state building
PRODUCT,113 114
PRODUCT,138
MONEY,148 149 150
PRODUCT,158 159
PRODUCT,161 162
PRODUCT,169
PRODUCT,180 181
PRODUCT,184 185
PRODUCT,210
FAC,226
PRODUCT,247 248 249
PRODUCT,279 280
PRODUCT,286
PRODUCT,288 289
PRODUCT,320 321
PRODUCT,323
PRODUCT,324 325
PRODUCT,327 328
PRODUCT,332 333
PRODUCT,361 362
PRODUCT,365 366
PRODUCT,369 370
PRODUCT,375 376
PRODUCT,379 380
PRODUCT,xd
PRODUCT,loser 387
PRODUCT,391 392
PRODUCT,395 396 397 398
PRODUCT,402 403
PRODUCT,406 407
PRODUCT,414 415 416
PRODUCT,417 418
MONEY,leftists
LOC,grab america
MONEY,endgame
EVENT,the cold war's
MONEY,thousands of leftards
MONEY,brexit
LOC,europe
LOC,europe
MONEY,trump2016
LAW,logic 101
MONEY,crooks
LOC,adrian mendoza mejia
WORK_OF_ART,pro-trump nut
WORK_OF_ART,anti-everybody else
FAC,the legendary golden comb over
LANGUAGE,english
MONEY,#makeredaniagreatagain #
MONEY,$200 million
LOC,11/9
FAC,javits center
WORK_OF_ART,rngezk
MONEY,100
LOC,lake champlain
MONEY,topcuck
QUANTITY,tons
MONEY,dicksoutforharambe
EVENT,war
LOC,earth
EVENT,the great wall of china
WORK_OF_ART,oh master of the
FAC,beer hall
PRODUCT,neaiskink iskur
FAC,j street
FAC,the fort hood
WORK_OF_ART,the global muslim brotherhood watch
EVENT,the islamic revolution
WORK_OF_ART,mercari
WORK_OF_ART,rngezk
MONEY,100
LOC,mars
EVENT,black veil brides
WORK_OF_ART,remember aleppo!
LOC,atheist
LOC,jurassic park
MONEY,hillarydrinkscamelcum
LAW,left for
WORK_OF_ART,taco bowl
PRODUCT,this bret lolol shreesham mukherjee
EVENT,hugo
WORK_OF_ART,daily kos  complex
LOC,west
LOC,europe
LANGUAGE,english
WORK_OF_ART,fox news
FAC,the white house
FAC,the white house
FAC,the white house
WORK_OF_ART,hahahaha
LOC,europe
LOC,europe
WORK_OF_ART,hahahaha
LOC,middle eastern
LOC,the holy kek
LOC,the art of the deal knows how important it
MONEY,less than $1 000 000 000
MONEY,at least $500k
WORK_OF_ART,the book of burton
FAC,make america great again
WORK_OF_ART,building the wall
LAW,chapter 25
LAW,chapter 27
LAW,chapter 28
WORK_OF_ART,let’s cure america
LAW,chapter 29
LAW,chapter 32
WORK_OF_ART,trump’s damage done
LAW,chapter 33
WORK_OF_ART,breeding hope and love
LAW,chapter 36
LOC,bless america
WORK_OF_ART,a hard copy
FAC,guantanamo
MONEY,billion dollar
MONEY,lügenpresse
LOC,maksym chernyshev
MONEY,hillaryforprison2016
FAC,trump tower
LOC,valley
LOC,earth
WORK_OF_ART,sky
MONEY,20+ million
MONEY,harambewasaninsidejob
LOC,americas
MONEY,brexit
MONEY,1000
LAW,sharia
LAW,constitution
LOC,europa
LANGUAGE,english
WORK_OF_ART,humans of god emperor trump
MONEY,6 trillion dollars
MONEY,4.5 million dollars
PRODUCT,click
WORK_OF_ART,željko ražnatović
EVENT,the geneva convention
QUANTITY,approximately five square metres
FAC,the hotel sanus
QUANTITY,about five square metres
MONEY,pepetrump
MONEY,spiritcooking
PRODUCT,atlantis
QUANTITY,thousand miles
QUANTITY,2ft
QUANTITY,just 10 thousand miles
LOC,the middle east
WORK_OF_ART,science
FAC,the galaxy note 7
LOC,atlantic
EVENT,war
MONEY,supportingclintonissupportingrape
LOC,europa
WORK_OF_ART,love
MONEY,12 000
MONEY,046
WORK_OF_ART,hahahaha
LOC,europe
LOC,little rock
PRODUCT,juanita
WORK_OF_ART,i. have your girl to do that for me
FAC,super male vitality and crystal iodine
QUANTITY,3 first
LOC,europe
WORK_OF_ART,solidus
MONEY,190$
QUANTITY,78 degrees
QUANTITY,10 feet
MONEY,j20
WORK_OF_ART,gods
WORK_OF_ART,bible
QUANTITY,tons
QUANTITY,300
MONEY,2
QUANTITY,2.3
LOC,estados comunistas
MONEY,1 7
LAW,bolsonaro 2018
MONEY,$10m
MONEY,10 billion dollar
FAC,the white house
LOC,antonio
PRODUCT,hospice force 1
PRODUCT,agenda
LANGUAGE,spanish
MONEY,trumpophobia
LOC,europe
PRODUCT,spoken
FAC,the white house
PRODUCT,humvees
LOC,europe
MONEY,5million dollars
WORK_OF_ART,hahahaha
WORK_OF_ART,love
QUANTITY,half of the bell
QUANTITY,10 feet
WORK_OF_ART,fb page
FAC,la street
FAC,don
PRODUCT,jessica
LOC,xd
MONEY,10 billion usd
MONEY,a 100 dollars
MONEY,pepe
MONEY,jebsenergy
MONEY,bigleague
PRODUCT,wikileaks
EVENT,the padula show
LOC,watts
WORK_OF_ART,did you
EVENT,civil war
LANGUAGE,french
FAC,camp billary
MONEY,trumped
EVENT,independence day
QUANTITY,10 feet
LOC,maui
LAW,brinkley civilized political activism
EVENT,white christmas
WORK_OF_ART,hahahaha
MONEY,$$$$
MONEY,500
MONEY,500
PRODUCT,gabriele
MONEY,trump2016
PRODUCT,jessica
WORK_OF_ART,crooked hillary
FAC,the washington compost
MONEY,#tiffanytrump #
QUANTITY,700 feet
MONEY,mcmaga
MONEY,#maga #
FAC,warmaster
FAC,the white house
LOC,europe
LOC,europe
WORK_OF_ART,me
WORK_OF_ART,me
PRODUCT,where:725 5th ave ny ny
MONEY,gravitykills
EVENT,hugo
EVENT,holocaust
WORK_OF_ART,shrek is life
MONEY,80
QUANTITY,the quarter mile
MONEY,#trump2016 #
MONEY,#dncwalkout #
MONEY,riggedsystem
MONEY,the 1.5 billion
EVENT,cold war
LOC,africa
MONEY,the tax dollars
LAW,the trump/pence
MONEY,#godgotshillary #
WORK_OF_ART,girls und panzer
LOC,kek
LOC,disdainus maximus
MONEY,#trump2016 #
LOC,earth
LOC,earth
MONEY,hundreds of billions of dollars
LAW,sharia law
MONEY,sie merkel
LAW,constitution
MONEY,stophr5606
WORK_OF_ART,love
PRODUCT,sjw
MONEY,another four trillion
MONEY,15
EVENT,irredeemable deplorable libertarian for
EVENT,the great meme war
EVENT,hugo
WORK_OF_ART,all religions equally'
MONEY,trump2016
WORK_OF_ART,dicks out for harambe
MONEY,dumphillary
MONEY,#trump2016
MONEY,frexit
PRODUCT,d'ettore - margarita
MONEY,1 000
MONEY,latinasportrump
MONEY,1 491 000 000
PRODUCT,depends
WORK_OF_ART,deplorable
FAC,irredeemable
WORK_OF_ART,hopeless basement dwellers
WORK_OF_ART,super predators
WORK_OF_ART,who
WORK_OF_ART,the "gibs me dat"
WORK_OF_ART,a fish called
MONEY,guccifer2
MONEY,#tcfhack
EVENT,the great meme war
EVENT,the war and
EVENT,hugo
MONEY,#lit #
EVENT,political meme war
FAC,the white house
LOC,turn america
PRODUCT,diebold
LAW,sharia
WORK_OF_ART,shut him down
LOC,bern victims
WORK_OF_ART,star trek
WORK_OF_ART,mass effect
PRODUCT,space fantasy
PRODUCT,bongo
WORK_OF_ART,we love orlando trump supporters
MONEY,406 000
WORK_OF_ART,trojan horse
WORK_OF_ART,hyuuuuuuge
WORK_OF_ART,the declaration of independence
LAW,constitution
LAW,bill of rights
LAW,a chapter 11 bankruptcy
MONEY,canttrustnoone
QUANTITY,100 grams
LANGUAGE,english
LOC,europe
PRODUCT,hillarys
MONEY,notmypresident
PRODUCT,truman
PRODUCT,martial law
PRODUCT,"pay to play"
EVENT,holocaust
PRODUCT,aqua team hunger force
WORK_OF_ART,karma
WORK_OF_ART,2016
PRODUCT,my fellow
PRODUCT,the hillery beast
EVENT,wwii
FAC,this page== https://facebook.com/trump2016america
LOC,europe
WORK_OF_ART,centipede
LOC,europe
LOC,mutahammid chowdhury lewis edwards
LOC,ellis island
MONEY,davidickewasright
PRODUCT,simcity
QUANTITY,10 feet
PRODUCT,ora ora ora
MONEY,a million dollars
FAC,trump tower
MONEY,brexit
LOC,europe
MONEY,over 3 million
LOC,europe
WORK_OF_ART,6 fbi agents
WORK_OF_ART,hahahaha
LAW,constitution
EVENT,civil war 2
LOC,ev'ry
LOC,ev'ry
EVENT,the color revolution
MONEY,a billion dollars
WORK_OF_ART,bible
LOC,europe
PRODUCT,hilldog 209
EVENT,the great war
FAC,career
WORK_OF_ART,the campaign
WORK_OF_ART,evil book
MONEY,billions of dollars
FAC,the berlin wall
MONEY,2 000 dollars
WORK_OF_ART,poc
LANGUAGE,
FAC,political blackmail
EVENT,the world great again
WORK_OF_ART,love
WORK_OF_ART,"mad dog" mattis or what
WORK_OF_ART,crysis
MONEY,truckersfortrump
EVENT,the great northern meme war
LOC,gee
FAC,the grace of the golden throne
MONEY,dicksout
MONEY,the hundreds of thousands
LOC,trumpenreich
PRODUCT,billionaires  belive me
WORK_OF_ART,mean
PRODUCT,cole
QUANTITY,ten feet
WORK_OF_ART,conor lane augustus evans-barns johnathan psaltis
MONEY,15 bucks
LOC,kek
LOC,europe
PRODUCT,disguised
EVENT,trump revolution
LOC,europe
FAC,white male
LOC,mattis
PRODUCT,crooked
EVENT,meme war
MONEY,711
LOC,earth
LOC,millenia
LOC,bizarro
WORK_OF_ART,hahahaha
PRODUCT,the "holocaust
FAC,vatican
FAC,vatican
LOC,
FAC,make america great again
FAC,trumpster
QUANTITY,10 feet
LOC,ianto hammonds
MONEY,barrontrump2057
LOC,https://www.youtube.com/watch?v=qiadhzboqz0
FAC,fürst hupikék törpikék
MONEY,5
PRODUCT,victor
WORK_OF_ART,weed man lmao
MONEY,ripharambe
MONEY,$10+ millions
WORK_OF_ART,drumpf
LOC,eastern europe
PRODUCT,crooked
MONEY,60 000
WORK_OF_ART,carl the cuck
EVENT,world war iii
MONEY,#cthuhlu2016 #
LOC,malik
PRODUCT,knowledge graph
LAW,the "denial"
EVENT,black and hispanic
QUANTITY,two feet
LOC,
MONEY,2.99
WORK_OF_ART,the fix
MONEY,https://www.amazon.com/fix-one-mans-ideas-america-ebook/dp/b01jyhhmv4/ref=sr_1_1?s=digital-text&ie=utf8&qid=1479129694&sr=1-1 $
MONEY,2.99
MONEY,only $2.99
WORK_OF_ART,you can't stump the trump
LOC,new england
MONEY,hundreds of dollars
LOC,the neanderthal pedophile
EVENT,viva la revolution
LOC,hoolihan
LOC,northern virginia
MONEY,#hillary2016
MONEY,$65.000 dollar
MONEY,hillaryclintonisacumguzzler
LOC,disdainus maximus
LOC,the art of the deal?
LOC,tumblr
LOC,:)
WORK_OF_ART,the holy god emperor duo
WORK_OF_ART,read this
MONEY,about $13 million
WORK_OF_ART,"look it up
LOC,americas
LANGUAGE,corish
QUANTITY,ten feet
MONEY,1
MONEY,elections2016
MONEY,dicksout
PRODUCT,mountain fucking dew
MONEY,more then $500
PRODUCT,jetta mcquestion
EVENT,the world series
PRODUCT,bongo
EVENT,the war of crooked aggression
FAC,solar
WORK_OF_ART,bible
LOC,guantanamo bay
LOC,
MONEY,smashthecuckiarchy
WORK_OF_ART,the holy god emperor
WORK_OF_ART,hahahaha
WORK_OF_ART,short
LOC,mars
LOC,mars
EVENT,the minorities and women for trump association's goal
LAW,the "blood of thousands
LOC,europe
LOC,europe
PRODUCT,jessica
WORK_OF_ART,alt-reich
QUANTITY,5 meters
MONEY,5$
LAW,the aldmeri dominion
LANGUAGE,russian
LOC,europe
WORK_OF_ART,duerte "duerte-harry
FAC,101
LOC,europe
EVENT,wwii
MONEY,a million dollars
MONEY,itsherturn
FAC,the black knight
MONEY,200
LOC,central america
MONEY,#gropedbyhillary
MONEY,trump2016
LAW,the disability support pension
MONEY,fergusonlootcrew
MONEY,kek
QUANTITY,90-100 degree heat
WORK_OF_ART,hahahaha
QUANTITY,ten pound
LAW,constitution
PRODUCT,hideo kojima
WORK_OF_ART,ma
WORK_OF_ART,hrmmmm
LOC,atlantic
LOC,kek
WORK_OF_ART,hahahaha
LANGUAGE,taran
QUANTITY,70 feet
QUANTITY,100 feet
LOC,make america
EVENT,the great satan again
WORK_OF_ART,star wars
LOC,the south park
MONEY,thanksdood
WORK_OF_ART,dear little alexander
WORK_OF_ART,drumpf
MONEY,brexit
MONEY,realamerican
PRODUCT,cheetos
MONEY,25 million dollars
MONEY,2
FAC,nadie excepto
LAW,the "keeper of the truth"
FAC,black male
PRODUCT,nasty-ass "tolerant liberals
LOC,disdainus maximus
LOC,europe
WORK_OF_ART,bible
WORK_OF_ART,deadly friend
MONEY,#conspiracy #
MONEY,911
LOC,pepe
EVENT,canesso ahahdha
MONEY,w
QUANTITY,0 x
WORK_OF_ART,hahahaha
MONEY,only $20 000
PRODUCT,iphones
LOC,seokmin yoon
LOC,️
MONEY,like 150 dollars
QUANTITY,0.2 microns
MONEY,50 bucks
WORK_OF_ART,hahahaha
MONEY,brexit
WORK_OF_ART,the “mezvinsky’s”
MONEY,about $13 million
WORK_OF_ART,trump is a pussy
WORK_OF_ART,dad buys america
MONEY,millions of dollars
WORK_OF_ART,(aimed at hillary of course)
LANGUAGE,english
LOC,north america
PRODUCT,an-94
MONEY,trendit
FAC,the white house
QUANTITY,more than 7 inches
LOC,the baltic sea
LOC,the blood ravens
WORK_OF_ART,hispandering
QUANTITY,5000 feet
EVENT,hailey summer
LOC,south park
PRODUCT,gatorade
MONEY,brexit
LOC,europe
LANGUAGE,english
FAC,feelings
WORK_OF_ART,khawarij
WORK_OF_ART,lightning strike the turbo dyke
WORK_OF_ART,koran
WORK_OF_ART,” koran 33:50
WORK_OF_ART,koran
WORK_OF_ART,koran
WORK_OF_ART,koran
WORK_OF_ART,koran
WORK_OF_ART,koran
WORK_OF_ART,koran
WORK_OF_ART,koran
MONEY,dicksout
QUANTITY,tons
FAC,ice cube
LOC,europe
MONEY,50
MONEY,$10 million
EVENT,world war three
MONEY,stopislam
QUANTITY,10  and 12 hours
WORK_OF_ART,the big deal'
WORK_OF_ART,nobel's prize
PRODUCT,clintonová
FAC,disneyland
MONEY,5
LOC,europa
WORK_OF_ART,fan
EVENT,gulf war
EVENT,gulf war ii
WORK_OF_ART,alt right
MONEY,#trump2016
MONEY,#santorovision
EVENT,hugo
LOC,west
PRODUCT,the power
FAC,the white house
MONEY,849
FAC,broadway
WORK_OF_ART,star of david
QUANTITY,a ton
FAC,the empire state building
PRODUCT,lukynka theoné
FAC,anyone
FAC,the white house
MONEY,#scarolinexit
MONEY,#alabamexit
MONEY,#georgexit #
MONEY,#arkansasexit
MONEY,#virginexit #
LOC,west
WORK_OF_ART,hahahaha
LOC,europe
PRODUCT,hibble@ashley
LOC,europe
LOC,caitlyn rodts
PRODUCT,audi
MONEY,magaforever
FAC,the white house
WORK_OF_ART,the hammer
MONEY,dexit
QUANTITY,a mile
LOC,the maui wowie—
QUANTITY,2700 feet
QUANTITY,perhaps 1700 feet
PRODUCT,stanstanislav pacavranshane
WORK_OF_ART,fb reality show
WORK_OF_ART,bible
LOC,eastern montana
MONEY,trumptrain
EVENT,the great meme war
LOC,siberia
LOC,west
LAW,the expendable matrix
EVENT,the great leader
WORK_OF_ART,oscar wilde
LANGUAGE,english
EVENT,thai tristran mcgrath
WORK_OF_ART,build the
EVENT,la la la la
EVENT,la la la la m-a-g-a
WORK_OF_ART,ave  imperator
FAC,le pens france
MONEY,almost $700
MONEY,700
QUANTITY,a ton
LOC,europe
LOC,europe
PRODUCT,diet coke
LOC,️
MONEY,hillaryforprison2016
LOC,
MONEY,keeplosing
FAC,make america great again
WORK_OF_ART,hahahaha
EVENT,the stannis inquisition
LAW,constitution
MONEY,brexit
MONEY,bushdid911
LANGUAGE,arabic
MONEY,50 cents
LOC,europe
PRODUCT,cole
MONEY,blacklivesmatter
WORK_OF_ART,bible
LOC,◔
MONEY,trump2016
MONEY,#johnsonisapussy #altrightlibertarian #
PRODUCT,يحدث؟ - انا
MONEY,آدم. - مهلا،
FAC,the holy light
QUANTITY,2
WORK_OF_ART,forgot
LOC,
MONEY,the 1 million dollars
LOC,peanut
LAW,the first amendment
EVENT,twitter
EVENT,twitter
LOC,carolina
LOC,mountain dew
MONEY,10fthigher
PRODUCT,cole
FAC,the tower of babel
EVENT,black monday
PRODUCT,viktor orban
WORK_OF_ART,star wars
LOC,europe
WORK_OF_ART,trumpster
LOC,γιώργος με.
WORK_OF_ART,winner-take-
PRODUCT,districts
EVENT,wwii
EVENT,the great war
PRODUCT,rasusyafiq firdausahmad
FAC,pres
MONEY,#trump2016
MONEY,#dncleaks #riggedsystem #biasedmedia #
MONEY,#ripsethconradrich
MONEY,#clintoncash
PRODUCT,robot shillary
MONEY,$$$
PRODUCT,mason fleagle
FAC,the white house
WORK_OF_ART,the false song of globalism
LOC,europe
LANGUAGE,french
MONEY,maga
MONEY,1
EVENT,game plan - cernovich https://www.youtube.com/watch?v=z09lduqo_iw
EVENT,september 11th
PRODUCT,dylan two-fry jackson
EVENT,the great wall
MONEY,only $ 9.99
LOC,earth
LOC,give
MONEY,11mil
LOC,disdainus maximus
LOC,east
LOC,west
QUANTITY,tons
QUANTITY,several barrels
MONEY,#dicksout
LOC,make america
MONEY,50 bucks
MONEY,mediasnexttrumplie
WORK_OF_ART,love
WORK_OF_ART,feel the bern
PRODUCT,9000
FAC,the great meme wars of current year
LOC,new england
FAC,broadway
PRODUCT,777 777
WORK_OF_ART,bible
WORK_OF_ART,the donald gave to me
LOC,europe
LOC,ili
LOC,the middle east
LAW,a final solution
LOC,glock
EVENT,the new year
MONEY,chelseasapartment
MONEY,pence
MONEY,#nevergaryjohnson
MONEY,trump2016
LOC,balkans
MONEY,10 to 25 million dollar
MONEY,tedcruzisthezodiackiller
MONEY,1
WORK_OF_ART,bible
LOC,the east coast
FAC,hubble
MONEY,50k
PRODUCT,an-94
QUANTITY,10 feet
FAC,the 9/11 memorial
FAC,the white house
PRODUCT,classic
LOC,trumpenreich
LANGUAGE,english
PRODUCT,the trump train
MONEY,pathetic
WORK_OF_ART,radical islam
EVENT,vader
MONEY,dicksout
LOC,captain america
LANGUAGE,roseanne
MONEY,$137 million
LOC,earth
MONEY,multimillion dollar
PRODUCT,fernanda
LAW,the final solution
WORK_OF_ART,bible
LOC,hildebeast
MONEY,less than $10
QUANTITY,a ton
EVENT,the syrian civil war
MONEY,$1 trillion
EVENT,hugo
FAC,the white house
FAC,main street
PRODUCT,merry christmas
WORK_OF_ART,verdun
FAC,vatican
LOC,america
MONEY,trump2016
WORK_OF_ART,hahahaha
LOC,asia
FAC,thrace
MONEY,america1st
MONEY,14 thousand dollar
MONEY,staywoke
QUANTITY,400 pound
MONEY,9.50
EVENT,neumark and wascher
MONEY,5.15
MONEY,6.75
MONEY,5.15
MONEY,7.25
MONEY,9.50
WORK_OF_ART,'history of the russian revolution'
LANGUAGE,filipino
FAC,throw
FAC,the highway man
WORK_OF_ART,clinton news network
PRODUCT,aurele hamidou
WORK_OF_ART,love
FAC,the palace thief
MONEY,#palpatine2016
MONEY,#plapatinedidnothingwrong #
MONEY,#rebelscum
LAW,constitution
PRODUCT,classic
LOC,earth
WORK_OF_ART,love
MONEY,1
WORK_OF_ART,purge the degenerates and spare no expense
QUANTITY,10 feet
MONEY,makeearthgreatagain
EVENT,holocaust
LANGUAGE,english
LOC,mars
LOC,earth
MONEY,25 000
MONEY,50 000
WORK_OF_ART,'love trumps hate'
WORK_OF_ART,trump
PRODUCT,cathy
LANGUAGE,english
LOC,europe
LOC,atlantic
MONEY,bye
WORK_OF_ART,trust
PRODUCT,trident
WORK_OF_ART,me
WORK_OF_ART,dustin gathright
LOC,earth
EVENT,world series
EVENT,world series
MONEY,notourworldserieschampion
PRODUCT,aurele hamidoubilyamin ismael
WORK_OF_ART,new testament christian
FAC,william street
LOC,earth
QUANTITY,10 feet
PRODUCT,eg gonzo
PRODUCT,spoken
LOC,wish europe
LOC,tumblr
MONEY,patel
MONEY,trump2016
LOC,the pacific ocean
LOC,mountain dew
MONEY,15
WORK_OF_ART,killary the konvict
LOC,europe
MONEY,rhodesia&apartheid
FAC,vankirk
WORK_OF_ART,mean tweets
QUANTITY,ten feet
WORK_OF_ART,fight
MONEY,5k
MONEY,blacklivesmatter
PRODUCT,excel
QUANTITY,175 cm
LOC,antarctica
LANGUAGE,english
LOC,europe
LOC,africa
PRODUCT,jimmy
LOC,smoke
EVENT,the current year
MONEY,20 million dollars
FAC,the local best buy
WORK_OF_ART,the electric" pence
FAC,the great flood of 2016
WORK_OF_ART,the low countries
LOC,balkans
LOC,central europe
LOC,mediterranean
EVENT,hugo
WORK_OF_ART,alo presidente
MONEY,0.02 cents
PRODUCT,hvis 3
MONEY,18
WORK_OF_ART,old testament
MONEY,150k
MONEY,#trump2016 #
FAC,the london beer party
WORK_OF_ART,holt
MONEY,teamdonald
LOC,michalis christou andreas
MONEY,#trump2016 #
MONEY,hillaryforprison
MONEY,#dncleaks #riggedsystem #
EVENT,wwii
MONEY,hundreds of millions of dollars
LOC,baba vanga
LOC,europe
LOC,europe
LOC,europe
LOC,soviet america
MONEY,15
PRODUCT,o'leery
MONEY,freefacilitiesagainstvehiclephobiapaidwithtaxpayersmoney
MONEY,icanttakeallthiswinningmrtrump
WORK_OF_ART,dc madam
